NoEmp,Folio,Fecha,HoraI,HoraF,Motivos,Maquina,Razon,TurnoSeleccionado,HoraFinalSinMargen,HoraFinalConMargen,Estado
60028,910,2026-04-18,22:30:00,23:30:00,1,113,"Datos de prueba 2",turno2,23:30:00,23:45:00,null
60028,910,2026-04-17,19:00:00,22:30:00,1,78,"Datos de prueba 2",turno3,22:30:00,22:45:00,null
60028,910,2026-04-18,22:30:00,23:30:00,1,81,"Datos de prueba 2",turno2,23:30:00,23:45:00,null
60028,910,2026-04-17,19:00:00,22:30:00,1,108,"Datos de prueba 2",turno3,22:30:00,22:45:00,null
60028,910,2026-04-18,22:30:00,23:30:00,1,111,"Datos de prueba 2",turno2,23:30:00,23:45:00,null
60028,910,2026-04-18,22:30:00,23:30:00,2,108,"Datos de prueba 2",turno2,23:30:00,23:45:00,null
41118,910,2026-04-18,19:00:00,22:30:00,2,109,"Datos de prueba 2",turno3,22:30:00,22:45:00,null
60040,913,2026-04-21,22:30:00,04:30:00,10,63,,turno2,04:30:00,04:45:00,null
60040,913,2026-04-21,22:30:00,04:30:00,10,110,"Datos de prueba 2",turno2,04:30:00,04:45:00,null
60040,913,2026-04-22,11:30:00,15:00:00,10,80,"Datos de prueba 2",turno2,11:30:00,15:15:00,null
60040,913,2026-04-22,22:30:00,04:30:00,10,111,"Datos de prueba 2",turno2,04:30:00,04:45:00,null
60040,913,2026-04-22,11:30:00,15:00:00,10,111,"Datos de prueba 2",turno2,11:30:00,15:15:00,null
60040,913,2026-04-22,22:30:00,04:30:00,10,80,"Datos de prueba 2",turno2,04:30:00,04:45:00,null
60040,913,2026-04-22,22:30:00,04:30:00,10,112,"Datos de prueba 2",turno2,04:30:00,04:45:00,null
60040,913,2026-04-22,22:30:00,04:30:00,12,111,"Datos de prueba 2",turno2,04:30:00,04:45:00,null
60040,913,2026-04-22,22:30:00,02:30:00,3,110,"Datos de prueba 2",turno2,02:30:00,02:45:00,null
60040,913,2026-04-22,22:30:00,04:30:00,10,109,"Datos de prueba 2",turno2,04:30:00,04:45:00,null
60040,913,2026-04-22,07:00:00,13:00:00,10,109,"Datos de prueba 2",turno3,13:00:00,13:15:00,null
60040,913,2026-04-22,01:00:00,04:00:00,8,108,"Datos de prueba 2",,,,null
60040,913,2026-04-23,15:00:00,,1,79,"Datos de prueba 2",turno1,NaN:NaN:00,NaN:NaN:00,null
60040,914,2026-04-29,17:00:00,18:00:00,1,90,"Datos de prueba 2",mixto1,18:00:00,18:15:00,null
60040,914,2026-04-29,17:00:00,18:00:00,1,90,"Datos de prueba 2",mixto1,18:00:00,18:15:00,null
60040,914,2026-04-21,15:00:00,16:00:00,1,90,"Datos de prueba 2",turno1,16:00:00,16:15:00,null
60040,914,2026-04-24,15:00:00,16:00:00,1,90,"Datos de prueba 2",turno1,16:00:00,16:15:00,null
60040,886,2026-03-18,15:00:00,16:00:00,1,90,"Datos de prueba 2",turno1,16:00:00,16:15:00,null
60040,886,2026-03-11,15:00:00,16:00:00,1,90,"Datos de prueba 2",turno1,16:00:00,16:15:00,null
60040,914,2026-04-30,15:00:00,19:00:00,1,90,"Datos de prueba 2",turno1,19:00:00,19:15:00,null
60040,914,2026-05-04,,,1,90,"Datos de prueba 2",,,,null
60040,914,2026-05-04,15:00:00,19:00:00,1,90,"Datos de prueba 2",turno1,19:00:00,19:15:00,null
60040,914,2026-05-05,18:30:00,21:30:00,4,90,"Datos de prueba 2",mixto2,21:30:00,21:45:00,null
60040,921,2026-05-04,17:00:00,18:00:00,10,90,"Datos de prueba 2",mixto4,18:00:00,18:15:00,null
60044,921,2026-04-29,17:00:00,19:00:00,5,81,"Datos de prueba 2",mixto4,19:00:00,19:15:00,null
60040,922,2026-05-08,,,1,90,"Datos de prueba 2",,,,null
60040,922,2026-05-04,18:30:00,19:30:00,2,90,"Datos de prueba 2",mixto2,19:30:00,19:45:00,null
51947,925,2026-05-06,17:00:00,18:00:00,1,90,"Datos de prueba 2",mixto4,18:00:00,18:15:00,null
50407,926,2026-04-29,01:00:00,04:00:00,8,83,trabajo,,,,null
34093,927,2026-05-05,15:00:00,19:00:00,1,89,vacaciones,turno1,19:00:00,19:15:00,null
30950,929,2026-05-05,17:00:00,17:00:00,1,90,extra,mixto1,17:00:00,17:15:00,null
38245,927,2026-05-05,19:00:00,22:30:00,1,89,vacaciones,turno3,22:30:00,22:45:00,null
58424,929,2026-05-05,17:00:00,11:30:00,7,90,extra,mixto1,11:30:00,11:45:00,null
38245,927,2026-05-05,01:00:00,04:00:00,8,89,vacaciones,,,,null
34093,926,2026-05-05,15:00:00,19:00:00,1,88,vacaciones,turno1,19:00:00,19:15:00,null
34093,930,2026-05-05,15:00:00,19:00:00,1,89,vacaciones,turno1,19:00:00,19:15:00,null
38245,930,2026-05-05,01:00:00,04:00:00,8,89,TRABAJO,,,,null
31765,931,2026-05-10,15:00:00,16:00:00,7,69,vacaciones,turno1,16:00:00,16:15:00,null
28072,932,2026-05-04,17:00:00,19:30:00,3,97,"cambio degrado",mixto1,19:30:00,19:45:00,null
28072,932,2026-05-05,17:00:00,20:00:00,3,81,"cambio de grado",mixto1,20:00:00,20:15:00,null
28072,932,2026-05-06,17:00:00,19:30:00,3,97,"cambio y arranque de maquina",mixto1,19:30:00,19:45:00,null
27777,3,2026-05-04,18:30:00,21:30:00,7,90,"Visita corporativa",mixto2,21:30:00,21:45:00,null
27777,3,2026-05-06,18:30:00,19:35:00,7,90,"Realizar solicitud cheque linea de transporte",mixto2,19:35:00,19:50:00,null
27777,3,2026-05-06,18:30:00,20:00:00,7,90,"Realizar facturas de Transportistas",mixto2,20:00:00,20:15:00,null
27777,3,2026-05-07,18:30:00,19:30:00,7,90,Devoluciones,mixto2,19:30:00,19:45:00,null
27866,2,2026-05-04,15:00:00,18:00:00,7,90,"Area de mermas",turno1,18:00:00,18:15:00,null
27866,2,2026-05-07,15:00:00,17:30:00,7,90,"Area de mermas",turno1,17:30:00,17:45:00,null
27866,2,2026-05-08,15:00:00,18:30:00,7,90,"Area de mermas",turno1,18:30:00,18:45:00,null
27866,2,2026-05-04,15:00:00,18:00:00,7,90,"Carga de material en mermas",turno1,18:00:00,18:15:00,null
27866,2,2026-05-06,15:00:00,17:30:00,7,90,"Carga de material en mermas",turno1,17:30:00,17:45:00,null
27866,2,2026-05-07,15:00:00,17:30:00,7,90,"Carga de material en mermas",turno1,17:30:00,17:45:00,null
27866,2,2026-05-08,15:00:00,16:00:00,7,90,"Carga de material en mermas",turno1,16:00:00,16:15:00,null
49821,2,2026-05-04,15:00:00,18:00:00,7,90,"Carga de material en mermas",turno1,18:00:00,18:15:00,null
49821,2,2026-05-07,15:00:00,17:30:00,7,90,"Carga de material en mermas",turno1,17:30:00,17:45:00,null
49821,2,2026-05-08,15:00:00,18:30:00,7,90,"Carga de material en mermas",turno1,18:30:00,18:45:00,null
38264,2,2026-05-05,15:00:00,19:00:00,7,90,"Carga de material en mermas",turno1,19:00:00,19:15:00,null
38264,2,2026-05-08,15:00:00,19:00:00,7,90,"Carga de material en mermas",turno1,19:00:00,19:15:00,null
52390,2,2026-05-06,15:00:00,18:30:00,7,90,"Apoyo al 2do turno.",turno1,18:30:00,18:45:00,null
59936,3,2026-05-05,17:00:00,18:00:00,7,90,"Cargar facturas",mixto1,18:00:00,18:15:00,null
59936,3,2026-05-08,17:00:00,18:00:00,7,90,"Cargar facturas",mixto1,18:00:00,18:15:00,null
27777,3,2026-05-08,18:30:00,19:30:00,7,90,Devoluciones,mixto2,19:30:00,19:45:00,null
59937,3,2026-05-05,17:00:00,18:30:00,7,90,"Captura de vales de producción",mixto1,18:30:00,18:45:00,null
59937,3,2026-05-06,17:00:00,18:00:00,7,90,"Captura de vales de producción",mixto1,18:00:00,18:15:00,null
59937,3,2026-05-08,17:00:00,18:00:00,7,90,"Captura de vales de producción",mixto1,18:00:00,18:15:00,null
